,Date,Closing_P,Highest_P,Lowest_P,Opening_P,Volume,lag1,lag2,lag7,Return_1d,Return_7d,EMA_9,EMA_20,RSI_14,MACD,Signal,BB_Middle,BB_Upper,BB_Lower,volume_ratio,volume_ratio_7d,uptrend,BB_position,MACD_signal,RSI_zone,NextDay_Closing_P
219,2020-11-06,15565.880859375,15903.4375,15226.83984375,15579.7294921875,39837841971,15579.8486328125,14133.70703125,13546.5224609375,-0.08965281862933772,14.90683977574676,14329.35356193001,13503.603149840272,82.57958281762836,878.3458978227573,705.3316139484688,13364.27880859375,15433.315724349772,11295.241892837728,0.9750716796782445,1.2060990888525316,1,1.032035468776735,1,2.0,14833.75390625
220,2020-11-07,14833.75390625,15737.095703125,14423.203125,15565.880859375,35024953706,15565.880859375,15579.8486328125,13780.9951171875,-4.70340843373509,7.639207329443942,14430.233630794006,13630.284174291637,68.76348244240377,874.819466716679,739.2291845021109,13531.79853515625,15499.676490578517,11563.920579733982,0.8791880275918673,1.0391806875283263,1,0.8308018588008363,1,1.0,15479.5673828125
221,2020-11-08,15479.5673828125,15637.3203125,14744.1103515625,14833.75390625,26632075029,14833.75390625,15565.880859375,13737.109375,4.353675277640923,12.684313418830161,14640.100381197704,13806.406384666441,73.69048476220551,913.6050230264882,774.1043522069865,13718.675048828125,15680.7729175588,11756.57718009745,0.7603743106286462,0.7829378697925709,1,0.9487269371337568,1,2.0,15332.3154296875
222,2020-11-09,15332.3154296875,15785.13671875,14865.529296875,15479.595703125,34149115566,15479.5673828125,14833.75390625,13550.4892578125,-0.9512665921690977,13.149533850578067,14778.543390895664,13951.731055650305,71.4117026904089,921.8345196541759,803.6503856964245,13889.474072265624,15784.544829391858,11994.40331513939,1.2822551576929173,0.9898842623885188,1,0.8806827138237999,1,2.0,15290.90234375
223,2020-11-10,15290.90234375,15450.3291015625,15124.9599609375,15332.3505859375,25574938143,15332.3154296875,15479.5673828125,13950.30078125,-0.2701032738819942,9.609839841602884,14881.015181466531,14079.271178349873,67.28982915301125,914.4732863315221,825.814965823444,14012.834716796875,15936.777486067253,12088.891947526497,0.7489194879314316,0.7547677018808109,1,0.8321480366689417,1,1.0,15701.33984375
224,2020-11-11,15701.33984375,15916.2607421875,15290.0068359375,15290.9091796875,29772374934,15290.90234375,15332.3154296875,14133.70703125,2.684194109497806,11.091448330108467,15045.080113923226,14233.75390841363,75.52264279443017,931.0260423228447,846.8571811233243,14149.60712890625,16147.670179131479,12151.54407868102,1.1641230476308644,0.8988948164732978,1,0.8883092464646781,1,2.0,16276.34375
225,2020-11-12,16276.34375,16305.00390625,15534.771484375,15701.298828125,34175758344,15701.33984375,15290.90234375,15579.8486328125,3.6621327349900312,4.470487060577866,15291.332841138583,14428.286274308222,77.45661856835608,979.2539986428292,873.3365446272255,14316.84736328125,16441.54665823717,12192.148068325328,1.1479016511031286,1.0624569635500334,1,0.9611232260891306,1,2.0,16317.80859375
226,2020-11-13,16317.80859375,16463.177734375,15992.15234375,16276.4404296875,31599492172,16276.34375,15701.33984375,15565.880859375,0.2547552717421464,4.830614734675476,15496.627991660867,14608.240780946186,77.15979350955092,1009.1875814662835,900.5067519950371,14477.33466796875,16700.216164313355,12254.453171624144,0.9246171468656731,1.0196734556317248,1,0.9139838153333407,1,2.0,16068.138671875
227,2020-11-14,16068.138671875,16317.80859375,15749.193359375,16317.80859375,27481710135,16317.80859375,16276.34375,14833.75390625,-1.5300456580341737,8.321459108910446,15610.930127703696,14747.278675337457,72.34841711256277,1001.2224170120116,920.649884998432,14629.18291015625,16851.027976918096,12407.337843394404,0.8696883476928554,0.9187455851674841,1,0.8238200051041156,1,2.0,15955.587890625
228,2020-11-15,15955.587890625,16123.1103515625,15793.5341796875,16068.1396484375,23653867583,16068.138671875,16317.80859375,15479.5673828125,-0.7004593596581565,3.0751538207782314,15679.861680287957,14862.355743472885,71.39043143151136,974.5935517244616,931.4386183436379,14773.19990234375,16943.751486881556,12602.648317805944,0.860713087606402,0.802186297062554,1,0.7723703957796114,1,2.0,16716.111328125
229,2020-11-16,16716.111328125,16816.181640625,15880.7060546875,15955.5771484375,31526766675,15955.587890625,16068.138671875,15332.3154296875,4.766502135260464,9.025355007751124,15887.111609855367,15038.903894409907,77.48134774703776,1003.2925365467818,945.8094019842669,14926.29453125,17194.271791023908,12658.317271476091,1.3328377088598502,1.082942642347986,1,0.8945843789133548,1,2.0,17645.40625
230,2020-11-17,17645.40625,17782.919921875,16564.544921875,16685.69140625,39006849170,16716.111328125,15955.587890625,15290.90234375,5.559276937282975,15.398070390609607,16238.770537884295,15287.142214012525,79.37721777812561,1088.4757502779103,974.3426716429956,15145.0005859375,17578.5615367865,12711.4396350885,1.2372613269260984,1.2570294760354566,1,1.0137339303521822,1,2.0,17804.005859375
231,2020-11-18,17804.005859375,18393.94921875,17352.90625,17645.19140625,49064800278,17645.40625,16716.111328125,15701.33984375,0.8988152900985202,13.391634322608326,16551.817602182437,15526.84351359061,79.29555099443425,1155.4622737771642,1010.5665920698295,15363.30673828125,17931.67489564543,12794.93858091707,1.257850898547723,1.4521783403424702,1,0.9751458847703808,1,2.0,17817.08984375
232,2020-11-19,17817.08984375,18119.546875,17382.5546875,17803.861328125,36985055355,17804.005859375,17645.40625,16276.34375,0.07348899162549216,9.4661683079162,16804.87205049595,15744.962211717291,73.15408403745914,1195.8206681050615,1047.617407276876,15576.835107421875,18218.282292129294,12935.387922714457,0.7538001815037165,1.0818024629646086,1,0.9240582112142947,1,2.0,18621.314453125
233,2020-11-20,18621.314453125,18773.2265625,17765.794921875,17817.083984375,36992873940,17817.08984375,17804.005859375,16317.80859375,4.513782084660201,14.116514764471999,17168.16053102176,16018.900520441266,77.17651771757707,1277.9675755171647,1093.6874409249338,15818.85107421875,18647.809744184913,12989.892404252585,1.000211398493931,1.0581834929068292,1,0.9953171300554507,1,2.0,18642.232421875
234,2020-11-21,18642.232421875,18936.62109375,18444.359375,18621.31640625,39650210707,18621.314453125,17817.08984375,16068.138671875,0.11233347035009,16.019862677097674,17462.97490919241,16268.741653926394,88.78090235349524,1329.4326249160658,1140.8364777231602,16064.1072265625,18982.25754625646,13145.956906868541,1.0718337475295925,1.0804695466576197,1,0.9417396146307637,1,2.0,18370.001953125
235,2020-11-22,18370.001953125,18688.96875,17671.384765625,18642.232421875,41280434226,18642.232421875,18621.314453125,15955.587890625,-1.4602889964538845,15.132090895369842,17644.38031797893,16468.86168243255,81.85636696819556,1332.8876250271605,1179.2467071839603,16305.082861328125,19144.155956389044,13466.009766267203,1.0411151287706069,1.052661861953008,1,0.8636607834065941,1,2.0,18364.12109375
236,2020-11-23,18364.12109375,18711.42578125,18000.796875,18370.017578125,42741112308,18370.001953125,18642.232421875,16716.111328125,-0.0320133845930215,9.858810660420826,17788.328473133144,16649.36257875752,84.4892099885731,1319.9358029757695,1207.3845263423223,16525.773876953124,19279.03588471526,13772.511869190988,1.035384271250713,1.0471314125899023,1,0.8338489420211578,1,2.0,19107.46484375
237,2020-11-24,19107.46484375,19348.271484375,18128.65625,18365.015625,51469565009,18364.12109375,18370.001953125,17645.40625,4.0478046632625775,8.285774626186338,18052.155747256515,16883.467556386433,87.43763842162942,1354.0444368821263,1236.716508450283,16774.461767578126,19516.469353691617,14032.454181464638,1.2042167886998643,1.2082703714713214,1,0.9254187858536639,1,2.0,18732.12109375
238,2020-11-25,18732.12109375,19390.96484375,18581.146484375,19104.41015625,43710357371,19107.46484375,18364.12109375,17804.005859375,-1.964382784787766,5.212957363110982,18188.14881655521,17059.529798047308,79.9358132457138,1335.3950684131414,1256.452220442855,16932.075390625,19746.394604298177,14117.756176951822,0.8492466832264228,1.0448823898978403,1,0.8198012674574372,1,2.0,17150.623046875
239,2020-11-26,17150.623046875,18866.28515625,16351.03515625,18729.83984375,61396835737,18732.12109375,19107.46484375,17817.08984375,-8.442706722639482,-3.7406041206487384,17980.643662619168,17068.205345555027,57.203271049844275,1179.406175162203,1241.0430113867246,17011.3125,19751.945166640868,14270.679833359132,1.4046290039654135,1.3547344850242384,1,0.5254157641355399,0,1.0,17108.40234375
240,2020-11-27,17108.40234375,17445.0234375,16526.423828125,17153.9140625,38886494645,17150.623046875,18732.12109375,18621.314453125,-0.24617591448197196,-8.124625751761073,17806.195398845335,17072.033631097536,56.512966593339264,1040.3840953211657,1200.911228173613,17125.044921875,19666.76145527539,14583.328388474609,0.6333631721930184,0.8529476678614519,1,0.49672611443756576,0,1.0,17717.4140625
241,2020-11-28,17717.4140625,17853.939453125,16910.65234375,17112.93359375,32601040734,17108.40234375,17150.623046875,18642.232421875,3.5597229157547927,-4.960877744930414,17788.43913157627,17133.49843409011,62.82739182994294,968.1895644292308,1154.3668954247366,17236.937255859375,19668.28693197628,14805.58757974247,0.8383640909683234,0.7312324234770249,1,0.5988086599308068,0,1.0,18177.484375
242,2020-11-29,18177.484375,18283.62890625,17559.1171875,17719.634765625,31133957704,17717.4140625,17108.40234375,18370.001953125,2.596712538731971,-1.0479997694951226,17866.248180261016,17232.92566656044,66.39474934982246,937.2941638709999,1110.9523491139894,17379.195703125,19670.21874245896,15088.172663791036,0.9549988896989425,0.7217929500676903,1,0.6742210048020898,0,1.0,19625.8359375
243,2020-11-30,19625.8359375,19749.263671875,18178.322265625,18178.322265625,47728480399,18177.484375,17717.4140625,18364.12109375,7.967832801396635,6.8705430404693235,18218.165731708814,17460.82188284605,69.49153562443004,1017.9449663623163,1092.3508725636548,17595.9423828125,19875.30410865627,15316.580656968728,1.533003958339289,1.0885313281526128,1,0.945276748238825,0,1.0,18802.998046875
244,2020-12-01,18802.998046875,19845.974609375,18321.921875,19633.76953125,49633658712,19625.8359375,18177.484375,19107.46484375,-4.192625951044282,-1.5934442343071509,18335.13219474205,17588.648184185007,57.86662362735888,1003.8929151228185,1074.6592810754876,17751.02529296875,19906.31388429693,15595.736701640566,1.0399170117521679,1.1387940317119802,1,0.7440445233503463,0,1.0,19201.091796875
245,2020-12-02,19201.091796875,19308.330078125,18347.71875,18801.744140625,37387697139,18802.998046875,19625.8359375,18732.12109375,2.1171823185194727,2.503564336243125,18508.32411516864,17742.21424253955,59.19485207161441,1013.1998643628103,1062.3673977329522,17897.2626953125,20028.00642448872,15766.51896613628,0.7532730431166205,0.8759764612527632,1,0.8059563390259465,0,1.0,19445.3984375
246,2020-12-03,19445.3984375,19566.19140625,18925.78515625,19205.92578125,31930317405,19201.091796875,18802.998046875,17150.623046875,1.2723580680175761,13.380128432378612,18695.738979634913,17904.42226111019,60.40009919897328,1028.4340452238102,1055.5807272311238,18053.6421875,20155.184733397,15952.099641603003,0.8540327393337293,0.8299697552627744,1,0.8311273075858564,0,1.0,18699.765625
247,2020-12-04,18699.765625,19511.404296875,18697.193359375,19446.966796875,33872388058,19445.3984375,19201.091796875,17108.40234375,-3.8344949058079725,9.301647513751355,18696.54430870793,17980.169248148573,50.50485067395121,969.1689309846406,1038.2983679818271,18185.22353515625,20082.993049081768,16287.45402123073,1.0608221530768713,0.8971543504114106,1,0.6355649582491779,0,1.0,19154.23046875
248,2020-12-05,19154.23046875,19160.44921875,18590.193359375,18698.384765625,27242455064,18699.765625,19445.3984375,17717.4140625,2.4303237423597412,8.10962819507115,18788.081540716343,18091.98460249325,53.12068832925445,947.9450945949175,1020.2277133044452,18345.1556640625,19971.478411262644,16718.832916862353,0.8042673288152136,0.7364845921933895,1,0.7487436168744468,0,1.0,19345.12109375
249,2020-12-06,19345.12109375,19390.5,18897.89453125,19154.1796875,25293775714,19154.23046875,18699.765625,18177.484375,0.9965977245154134,6.423533062451048,18899.489451323076,18211.330934995516,56.002988622888836,935.7416817469384,1003.330506992944,18476.60615234375,19967.911321828054,16985.300982859444,0.928469025812027,0.6995823175217947,1,0.7911928957191854,0,1.0,19191.630859375
250,2020-12-07,19191.630859375,19411.828125,18931.142578125,19343.12890625,26896357742,19345.12109375,19154.23046875,19625.8359375,-0.7934312410408761,-2.2124157131841904,18957.91773293346,18304.69283255662,55.00335024951506,903.2726452553507,983.3189346454255,18553.9173828125,20023.953851561517,17083.88091406348,1.0633587506317999,0.810631275050961,1,0.7169039646700694,0,1.0,18321.14453125
251,2020-12-08,18321.14453125,19283.478515625,18269.9453125,19191.529296875,31692288756,19191.630859375,19345.12109375,18802.998046875,-4.53576006387062,-2.562641949032607,18830.563092596767,18306.259661003623,45.31768203186241,798.099731523529,946.2750940210462,18579.77431640625,20011.977520126064,17147.571112686433,1.178311541659446,1.0351386117606123,1,0.40970911652602165,0,1.0,18553.916015625
252,2020-12-09,18553.916015625,18626.29296875,17935.546875,18320.884765625,34420373071,18321.14453125,19191.630859375,19201.091796875,1.2705073309037251,-3.3705155315976842,18775.233677202414,18329.84598049161,48.9205092244339,725.172812260058,902.0546376688485,18616.615625,20003.400166839256,17229.83108316074,1.0860803817611158,1.1400281141758728,1,0.477393889431504,0,1.0,18264.9921875
253,2020-12-10,18264.9921875,18553.298828125,17957.064453125,18553.298828125,25547132265,18553.916015625,18321.14453125,19445.3984375,-1.5572121156616547,-6.070362887106562,18673.185379261933,18323.669428778067,58.003739849031305,636.7242048232984,848.9885510997384,18598.79951171875,19994.456887182863,17203.142136254635,0.7422096271967511,0.8724910396573567,1,0.3804121519768616,0,1.0,18058.904296875
254,2020-12-11,18058.904296875,18268.453125,17619.533203125,18263.9296875,27919640985,18264.9921875,18553.916015625,18699.765625,-1.1283218109780502,-3.4271088792055426,18550.329162784546,18298.453701929946,56.66979605094546,543.7306869141648,787.9369782626238,18569.63310546875,19985.700269447607,17153.565941489895,1.0928679076535872,0.9820385892400229,1,0.31966646018444905,0,1.0,18803.65625
255,2020-12-12,18803.65625,18919.55078125,18046.041015625,18051.3203125,21752580802,18058.904296875,18264.9921875,19154.23046875,4.1240151721379625,-1.8302704424589589,18600.994580227638,18346.568230317927,57.47981151858373,524.0865685694698,735.1668963239931,18591.3158203125,20007.792616637293,17174.839023987704,0.7791139153145525,0.7868250023950158,1,0.5749537268236381,0,1.0,19142.3828125
256,2020-12-13,19142.3828125,19381.53515625,18734.33203125,18806.765625,25450468637,18803.65625,18058.904296875,19345.12109375,1.8013866983980886,-1.048007299967224,18709.27222668211,18422.36009528816,56.7571656090159,529.7443033490708,694.0823777290087,18630.22890625,20063.09161058175,17197.36620191825,1.1699976599861661,0.919838627606425,1,0.6787170203752553,0,1.0,19246.64453125
257,2020-12-14,19246.64453125,19305.099609375,19012.708984375,19144.4921875,22473997681,19142.3828125,18803.65625,19191.630859375,0.5446642655266398,0.2866544916276581,18816.74668759569,18500.863374904053,46.728698273108016,536.457203544891,662.5573428921853,18637.187890625,20081.11887734076,17193.256903909238,0.8830484814070263,0.8312422483011455,1,0.7110407790372372,0,1.0,19417.076171875
258,2020-12-15,19417.076171875,19525.0078125,19079.841796875,19246.919921875,26741982541,19246.64453125,19142.3828125,18321.14453125,0.8855135259981495,5.981785901834313,18936.812584451553,18588.121736520814,55.96966636034298,549.1988122817493,639.8856367700981,18671.43564453125,20156.74649582509,17186.124793237414,1.1899076844529644,1.0156679600648977,1,0.7510048743985911,0,1.0,21310.59765625
259,2020-12-16,21310.59765625,21458.908203125,19298.31640625,19418.818359375,44409011479,19417.076171875,19246.64453125,18553.916015625,9.751836309514527,14.857680924627914,19411.569598811242,18847.4051574487,65.8878288833991,703.9730248594315,652.7031143879649,18879.434375,20612.47188320347,17146.39686679653,1.6606476879907257,1.5999556206838197,1,1.201416810006101,1,1.0,22805.162109375
260,2020-12-17,22805.162109375,23642.66015625,21234.67578125,21308.3515625,71378606374,21310.59765625,19417.076171875,18264.9921875,7.013245133867341,24.857223453849354,20090.288100923994,19224.334390967193,71.29396106280225,936.4369022717219,709.4498719647164,19164.27236328125,21454.68121992698,16873.863506635516,1.6073000500754966,2.0807811078964007,1,1.294812187249786,1,2.0,23137.9609375
261,2020-12-18,23137.9609375,23238.6015625,22399.8125,22806.796875,40387896275,22805.162109375,21310.59765625,18058.904296875,1.459313582288413,28.124943557643768,20699.822668239198,19597.060728733748,79.68227180103455,1134.443129762618,794.4485235242968,19435.29970703125,22231.76574723229,16638.833666830207,0.5658263494720105,1.119245371195194,1,1.1620250661442975,1,2.0,23869.83203125
262,2020-12-19,23869.83203125,24085.85546875,22826.47265625,23132.865234375,38487546580,23137.9609375,22805.162109375,18803.65625,3.1630751548372027,26.942503701906382,21333.82454084136,20003.991328974895,80.40919615741926,1335.030966323684,902.5650120841742,19719.91708984375,23079.39362878491,16360.440550902593,0.9529475444311193,1.000309347806462,1,1.1176430901217456,1,2.0,23477.294921875
263,2020-12-20,23477.294921875,24209.66015625,23147.7109375,23861.765625,37844228422,23869.83203125,23137.9609375,19142.3828125,-1.644490454985592,22.64562438143436,21762.518617048092,20334.782147347443,75.97144663429964,1445.6591490575702,1011.1838394788534,19912.4900390625,23667.52154130764,16157.458536817361,0.9832850307394159,0.9403184890027948,1,0.9746704362774449,1,2.0,22803.08203125
264,2020-12-21,22803.08203125,24059.982421875,22159.3671875,23474.455078125,45852713981,23477.294921875,23869.83203125,19246.64453125,-2.871765647910318,18.47822093989191,21970.631299888475,20569.858326767448,71.30411539086363,1462.075538632238,1101.3621793095306,20112.49423828125,24040.819407291343,16184.169069271162,1.2116170917715006,1.0520056012781835,1,0.842459913221333,1,2.0,23783.029296875
265,2020-12-22,23783.029296875,23789.90234375,22430.60546875,22794.0390625,44171632681,22803.08203125,23477.294921875,19417.076171875,4.2974334095805755,22.485121273428078,22333.11089928578,20875.874609635674,81.80911516610783,1536.447984165079,1188.3793402806402,20341.59111328125,24569.150422896404,16114.031803666096,0.963337365358644,0.9586700790070819,1,0.9070242344993894,1,2.0,23241.345703125
266,2020-12-23,23241.345703125,24024.490234375,22802.646484375,23781.974609375,51146161904,23783.029296875,22803.08203125,21310.59765625,-2.2776055438033516,9.060037067091574,22514.757860053625,21101.157570920932,76.35069079372106,1533.9963886529404,1257.5027499551004,20531.3884765625,24927.036533436265,16135.740419688736,1.1578961156670133,1.0873278862577938,1,0.8082545726476851,1,2.0,23735.94921875
267,2020-12-24,23735.94921875,23768.337890625,22777.59765625,23240.203125,41080759713,23241.345703125,23783.029296875,22805.162109375,2.128119094061298,4.081475522563216,22758.9961317929,21352.090108809978,80.0602034684066,1554.0497336724693,1316.8121466985742,20783.19765625,25312.03830631583,16254.357006184166,0.8032031766158232,0.9618504006378065,1,0.8259941992502078,1,2.0,24664.791015625
268,2020-12-25,24664.791015625,24710.1015625,23463.673828125,23733.5703125,42068395846,23735.94921875,23241.345703125,23137.9609375,3.913227940938091,6.598809991292032,23140.155108559324,21667.585433269192,83.62543122732018,1626.1467172408338,1378.6790608070262,21058.72568359375,25834.085858327886,16283.365508859617,1.0240413307811214,0.9794690215921682,1,0.8775699842611363,1,2.0,26437.037109375
269,2020-12-26,26437.037109375,26718.0703125,24522.689453125,24677.015625,48332647295,24664.791015625,23735.94921875,23869.83203125,7.185327832809496,10.755019452018155,23799.531508722463,22121.818926232485,85.17606614336114,1805.4771280460154,1464.0386742548242,21413.321484375,26680.785415384256,16145.857553365744,1.1489063541175084,1.0896370414857528,1,0.9768628405242299,1,2.0,26272.294921875
270,2020-12-27,26272.294921875,28288.83984375,25922.76953125,26439.373046875,66479895605,26437.037109375,24664.791015625,23477.294921875,-0.6231492085078671,11.905119432630018,24294.084191352973,22517.10235438957,83.39142010962915,1912.2610973095798,1553.6831588657756,21767.3546875,27348.549819107284,16186.159555892715,1.3754656391825102,1.3722060588621559,1,0.9035820400600882,1,2.0,27084.80859375
271,2020-12-28,27084.80859375,27389.111328125,26207.640625,26280.822265625,49056742893,26272.294921875,26437.037109375,22803.08203125,3.092663485588698,18.776964256990336,24852.229071832382,22952.121996234077,84.42467084540542,2038.9475074303555,1650.7360285786917,22205.537890625,28018.77364010041,16392.30214114959,0.7379184706377668,1.0030991878820426,1,0.9196690890753318,1,2.0,27362.4375
272,2020-12-29,27362.4375,27370.720703125,25987.298828125,27081.810546875,45265946774,27084.80859375,26272.294921875,23783.029296875,1.0250355112868093,15.050261926033626,25354.270757465907,23372.152044212355,84.56996099600987,2137.1144080623526,1748.0117044754243,22645.96396484375,28626.632659216848,16665.295270470655,0.9227262982528561,0.922636694348598,1,0.8943098820700214,1,2.0,28840.953125
273,2020-12-30,28840.953125,28937.740234375,27360.08984375,27360.08984375,51287442704,27362.4375,27084.80859375,23241.345703125,5.4034499850387885,24.093301194354176,26051.607230972728,23892.990242383246,83.99185086102347,2307.6154835999987,1859.932460300339,23174.76201171875,29390.062658963638,16959.461364473864,1.1330248533199496,1.0449404366495922,1,0.9558259877414742,1,2.0,29001.720703125
274,2020-12-31,29001.720703125,29244.876953125,28201.9921875,28841.57421875,46754964848,28840.953125,27362.4375,23735.94921875,0.5574281038085438,22.184794194855083,26641.629925403184,24379.53600054967,81.80034760853746,2427.7260990472823,1973.4911880497277,23721.90283203125,29967.516131014727,17476.289533047773,0.9116259728105628,0.9371180206288701,1,0.9226820984860752,1,2.0,29374.15234375
275,2021-01-01,29374.15234375,29600.626953125,28803.5859375,28994.009765625,40730301359,29001.720703125,28840.953125,24664.791015625,1.2841708408869223,19.093457249005862,27188.13440907255,24855.213747521608,81.87408134148401,2523.873109823442,2083.567572404471,24250.42763671875,30532.541122007962,17968.314151429535,0.8711438772633852,0.8195044594319187,1,0.9078026224000446,1,2.0,32127.267578125
276,2021-01-02,32127.267578125,33155.1171875,29091.181640625,29376.455078125,67865420765,29374.15234375,29001.720703125,26437.037109375,9.372577639540935,21.523707233940193,28175.96104288305,25547.790302817804,84.9779078119625,2790.0616056814106,2224.866379059859,24899.671875,31627.15886444118,18172.18488555882,1.6662145503621242,1.2928832489949569,1,1.0371690584068571,1,2.0,32782.0234375
277,2021-01-03,32782.0234375,34608.55859375,32052.31640625,32129.408203125,78665235202,32127.267578125,29374.15234375,26272.294921875,2.0380066800975483,24.777921133204206,29097.17352180644,26236.76488707382,88.55761643110527,3019.0495087888303,2383.7030050056533,25576.4408203125,32625.069795862873,18527.811844762124,1.159135747119242,1.4505238505665485,1,1.0111336291200426,1,2.0,31971.9140625
278,2021-01-04,31971.9140625,33440.21875,28722.755859375,32810.94921875,81163475344,32782.0234375,32127.267578125,27084.80859375,-2.471200036033472,18.04371425344955,29672.12162994515,26782.96957044815,87.5713219666375,3099.42675331339,2526.8477546672007,26204.18271484375,33178.99706003898,19229.368369648524,1.0317578678254111,1.3798860458822766,1,0.9134684496390568,1,2.0,33992.4296875
279,2021-01-05,33992.4296875,34437.58984375,30221.1875,31977.041015625,67547324782,31971.9140625,32782.0234375,27362.4375,6.319658000613337,24.230268913359776,30536.183241456125,27469.584819691645,88.5479440336453,3288.2600088890504,2679.1302055115707,26838.27431640625,34233.09953351692,19443.449099295576,0.8322379555053568,1.0894374230150812,1,0.9837271443914563,1,2.0,36824.36328125
280,2021-01-06,36824.36328125,36879.69921875,33514.03515625,34013.61328125,75289433811,33992.4296875,31971.9140625,28840.953125,8.331071417326141,27.680812494819374,31793.819249414904,28360.51610174536,93.72388404367645,3624.6424756749075,2868.2326595442382,27539.234375,35916.84135180454,19161.627398195455,1.1146175522714872,1.1506712801398986,1,1.0541635536232574,1,2.0,39371.04296875
281,2021-01-07,39371.04296875,40180.3671875,36491.19140625,36833.875,84762141031,36824.36328125,33992.4296875,29001.720703125,6.91574669750421,35.75416221599459,33309.26399328193,29409.13770812734,94.45628192677091,4050.0374605390425,3104.5936197431993,28350.8884765625,37984.385494128466,18717.391458996535,1.125817219502267,1.196183624010094,1,1.0719706183586846,1,2.0,40797.609375
282,2021-01-08,40797.609375,41946.73828125,36838.63671875,39381.765625,88107519480,39371.04296875,36824.36328125,29374.15234375,3.62338992996023,38.88948657162048,34806.93306962554,30493.75405735385,94.60887374948032,4450.9700256565375,3373.8689009258674,29197.27734375,40068.134277075456,18326.42041042454,1.0394678379794169,1.1349871395768376,1,1.033551867272224,1,2.0,40254.546875
283,2021-01-09,40254.546875,41436.3515625,38980.875,40788.640625,61984162837,40797.609375,39371.04296875,32127.267578125,-1.3311135341493308,25.297138255258123,35896.45583070043,31423.35337332057,90.99339209626616,4671.046451035261,3633.304410947747,30036.13994140625,41614.749721906104,18457.5301609064,0.703505934599261,0.8072066359729658,1,0.9412622554567435,1,2.0,38356.44140625
284,2021-01-10,38356.44140625,41420.19140625,35984.62890625,40254.21875,79980747690,40254.546875,40797.609375,32782.0234375,-4.715257321474942,17.00449631908112,36388.45294581035,32083.647471695072,82.50750731028181,4638.8238814160395,3834.408305041406,30813.80791015625,42436.10871937619,19191.50710093631,1.2903416619552592,1.039029455151799,1,0.8244896866767636,1,2.0,35566.65625
285,2021-01-11,35566.65625,38346.53125,30549.599609375,38346.53125,123320567399,38356.44140625,40254.546875,31971.9140625,-7.273315912449108,11.243437538562295,36224.09360664828,32415.362593438524,70.62307657677252,4338.1672246448725,3935.1600889620995,31402.9892578125,42715.16190686194,20090.81660876306,1.5418781514394218,1.485810690658265,1,0.6840348057513679,1,2.0,33922.9609375
286,2021-01-12,33922.9609375,36568.52734375,32697.9765625,35516.359375,74773277909,35566.65625,38356.44140625,33992.4296875,-4.621450217153877,-0.20436535616501494,35763.867072818626,32558.943388111093,64.95784713105775,3922.051218234188,3932.538314816517,31937.07001953125,42617.774946502956,21256.365092559543,0.6063325808992859,0.8898283947406508,1,0.5929662850695291,0,1.0,37316.359375
287,2021-01-13,37316.359375,37599.9609375,32584.66796875,33915.12109375,69364315979,33922.9609375,35566.65625,36824.36328125,10.003249550509551,1.3360613732607662,36074.3655332549,33012.03062495779,67.7719312615697,3822.0371145106,3910.4380747553337,32616.09052734375,42817.48278352425,22414.69827116325,0.9276618321242681,0.8338593028875306,1,0.730373890623047,0,1.0,39187.328125
288,2021-01-14,39187.328125,39966.40625,36868.5625,37325.109375,63615990033,37316.359375,33922.9609375,39371.04296875,5.0138030111625875,-0.46662427484032154,36696.95805160392,33600.15419639055,69.92869962549554,3849.3735760686686,3898.2251750180008,33342.2173828125,43222.95584089948,23461.47892472552,0.9171284850882073,0.7935750569448822,1,0.7957830918701991,0,1.0,36825.3671875
289,2021-01-15,36825.3671875,39577.7109375,34659.58984375,39156.70703125,67760757881,39187.328125,37316.359375,40797.609375,-6.027358971670127,-9.736458210059029,36722.639878783135,33907.317338401044,63.5257013789116,3638.504990274254,3846.2811380692515,33861.63388671875,43296.0910253584,24427.176748079102,1.065152925323491,0.8770811081364007,1,0.6570696255878369,0,1.0,36178.140625
290,2021-01-16,36178.140625,37864.3671875,35633.5546875,36821.6484375,57706187875,36825.3671875,39187.328125,40254.546875,-1.7575563040677422,-10.126573434445096,36613.74002802651,34123.58622283908,57.96200849051802,3380.1995065087685,3753.064811757155,34356.926171875,43130.74500939185,25583.107334358145,0.8516166241284133,0.7528925784954328,1,0.6037868735867606,0,1.0,35791.27734375
291,2021-01-17,35791.27734375,36722.3515625,34069.3203125,36163.6484375,52359854336,36178.140625,36825.3671875,38356.44140625,-1.0693288117263444,-6.68770086184799,36449.247491171205,34282.413948640155,55.97765149851569,3108.441734614178,3624.14019632856,34792.249609375,42884.32565591108,26700.173562838918,0.9073525087018235,0.7202167324212186,1,0.5617287658092788,0,1.0,36630.07421875
292,2021-01-18,36630.07421875,37299.28515625,34883.84375,35792.23828125,49511702429,35791.27734375,36178.140625,35566.65625,2.3435790428599335,2.9899295600777753,36485.41283668696,34506.00064103161,59.24254315590536,2927.014835146547,3484.7151240921576,35255.6314453125,42581.419878908,27929.84301171701,0.9456042813121092,0.7965714105195548,1,0.593808522174515,0,1.0,36069.8046875
